,Customer_ID,prediccion,%_proba
218187,1294080,1.0,0.5791466590886071
218188,1294082,1.0,0.6215779635146443
218189,1294083,1.0,0.8673505957108619
218190,1294084,1.0,0.836384741037388
218193,1294087,1.0,0.5194713248678867
218203,1294098,1.0,0.7155268449439229
218204,1294101,1.0,0.599343332209225
218210,1294107,1.0,0.5582145985949409
218219,1294120,1.0,0.8624115986376698
218224,1294125,1.0,0.8350571630233812
218225,1294126,1.0,0.6736520385660193
218233,1294136,1.0,0.6497688770590815
218253,1294159,1.0,0.6920905879346889
218267,1294176,1.0,0.5615678224370992
218276,1294188,1.0,0.6405201357901463
218281,1294196,1.0,0.578841472950025
218287,1294203,1.0,0.6365092048592309
218288,1294204,1.0,0.703135061422297
218294,1294211,1.0,0.6831074645050115
218295,1294212,1.0,0.7691714434483262
218302,1294223,1.0,0.7335606675875893
218303,1294224,1.0,0.7655879510375239
218306,1294227,1.0,0.6268495077282711
218310,1294231,1.0,0.5608923580363715
218312,1294233,1.0,0.8555240429466942
218314,1294236,1.0,0.7746657090517146
218315,1294237,1.0,0.5562702500226838
218322,1294247,1.0,0.7777798612121468
218324,1294249,1.0,0.7869438743502153
218330,1294256,1.0,0.7741311252734493
218331,1294257,1.0,0.7618922118114521
218334,1294261,1.0,0.6838759411484744
218335,1294262,1.0,0.6425546489877451
218336,1294264,1.0,0.6442056120135067
218338,1294266,1.0,0.5520045055346803
218341,1294272,1.0,0.5240555094576256
218342,1294273,1.0,0.7522137318674608
218343,1294274,1.0,0.55447324849701
218344,1294275,1.0,0.6264144835419078
218352,1294288,1.0,0.6361986893613334
218354,1294291,1.0,0.6817458386983344
218357,1294295,1.0,0.5491513792053981
218359,1294297,1.0,0.6764768700924697
218363,1294301,1.0,0.5205296260480472
218367,1294306,1.0,0.6697806451852762
218369,1294308,1.0,0.5253358012209303
218372,1294311,1.0,0.5963525604730193
218376,1294315,1.0,0.7107092951063742
218378,1294317,1.0,0.6493839146206836
218381,1294321,1.0,0.692402520046345
218388,1294330,1.0,0.7003655098949304
218389,1294332,1.0,0.6431143872749255
218390,1294333,1.0,0.6633671069798442
218392,1294335,1.0,0.622659580515651
218394,1294339,1.0,0.6740145868491493
218396,1294341,1.0,0.6220322678093039
218398,1294345,1.0,0.6181744448391928
218404,1294351,1.0,0.633767946967975
218407,1294356,1.0,0.6782207910039901
218409,1294358,1.0,0.741484187510209
218415,1294367,1.0,0.8779397663811787
218423,1294376,1.0,0.8399607236017769
218429,1294384,1.0,0.6396211533212421
218430,1294386,1.0,0.6234171564669804
218432,1294388,1.0,0.6146980339547711
218433,1294389,1.0,0.7661728002632092
218435,1294392,1.0,0.7475283000049826
218436,1294393,1.0,0.7045716557098217
218439,1294396,1.0,0.6423759539567322
218442,1294400,1.0,0.5911326852874028
218444,1294402,1.0,0.7050503951121074
218445,1294403,1.0,0.5952641083943921
218451,1294410,1.0,0.7456623480093153
218456,1294415,1.0,0.5902784309843843
218457,1294417,1.0,0.7367641028896025
218460,1294420,1.0,0.5935063802364957
218461,1294421,1.0,0.5868869248311501
218462,1294423,1.0,0.7188362460235926
218463,1294424,1.0,0.6635034733169106
218464,1294425,1.0,0.7392522960756681
218471,1294432,1.0,0.5275489779005423
218473,1294434,1.0,0.8331354930317776
218475,1294437,1.0,0.695896747703628
218477,1294439,1.0,0.5423041431534025
218478,1294441,1.0,0.8375946060412184
218480,1294443,1.0,0.7586873112515498
218483,1294448,1.0,0.6220014292774018
218484,1294449,1.0,0.6882465555020363
218487,1294452,1.0,0.7288595330288292
218488,1294453,1.0,0.7053857438013933
218491,1294457,1.0,0.6902622031182677
218492,1294458,1.0,0.6142162851027899
218494,1294461,1.0,0.7762128367298702
218495,1294462,1.0,0.5840215670773737
218496,1294463,1.0,0.6782433718556204
218497,1294464,1.0,0.7200243114308749
218500,1294467,1.0,0.6575630915274412
218504,1294471,1.0,0.6888832315165953
218507,1294474,1.0,0.8627921310122963
218510,1294478,1.0,0.5790889202695793
218513,1294481,1.0,0.6582841702417194
218517,1294486,1.0,0.6092333112181056
218519,1294488,1.0,0.5152552701200886
218520,1294490,1.0,0.8068902923438513
218521,1294491,1.0,0.5371857262425657
218522,1294493,1.0,0.5679971365707909
218524,1294498,1.0,0.6192956446221922
218525,1294499,1.0,0.6906462652178287
218526,1294500,1.0,0.7312912532715679
218528,1294502,1.0,0.8100852768515034
218531,1294506,1.0,0.5372994108146834
218533,1294509,1.0,0.7874705452273334
218536,1294512,1.0,0.8524575203156882
218537,1294513,1.0,0.7211663593566726
218538,1294514,1.0,0.558666844901066
218544,1294522,1.0,0.5431854147829712
218547,1294526,1.0,0.5594757009977936
218548,1294527,1.0,0.725645755718169
218549,1294528,1.0,0.695838608300169
218551,1294531,1.0,0.6989001092222339
218555,1294536,1.0,0.7519906595127264
218559,1294540,1.0,0.5213455426889747
218561,1294543,1.0,0.5651333719223818
218565,1294549,1.0,0.7063968423593299
218566,1294550,1.0,0.519516848528418
218567,1294551,1.0,0.8385065076176279
218573,1294559,1.0,0.7017961220376582
218578,1294565,1.0,0.8133286373262711
218580,1294567,1.0,0.697031007776604
218583,1294571,1.0,0.6199421442232408
218585,1294573,1.0,0.7024446951473016
218588,1294576,1.0,0.7985214158064992
218590,1294579,1.0,0.7714812412713808
218592,1294581,1.0,0.5073032722447606
218593,1294583,1.0,0.7448269351156561
218594,1294584,1.0,0.6468697878357474
218596,1294587,1.0,0.7915333051549229
218607,1294601,1.0,0.8603271730387148
218608,1294602,1.0,0.8316917461025803
218609,1294603,1.0,0.5685720258759827
218612,1294607,1.0,0.7053789355166716
218613,1294608,1.0,0.6180960465645566
218615,1294610,1.0,0.8430832281042424
218618,1294616,1.0,0.7139451183335069
218619,1294617,1.0,0.6786189272094365
218625,1294626,1.0,0.7129518152073905
218627,1294628,1.0,0.6759714128847741
218629,1294630,1.0,0.6165949589503205
218631,1294633,1.0,0.70892708292422
218632,1294634,1.0,0.5572429331536617
218636,1294640,1.0,0.6498693160462333
218641,1294646,1.0,0.6149096434403852
218644,1294650,1.0,0.7039530819661968
218646,1294652,1.0,0.5126301431388226
218647,1294653,1.0,0.8192647182079985
218650,1294659,1.0,0.5039687092731023
218651,1294661,1.0,0.7687038161317812
218653,1294664,1.0,0.6856139970948787
218657,1294668,1.0,0.6103064924474638
218658,1294669,1.0,0.7480357381157551
218659,1294670,1.0,0.7443230054366338
218665,1294682,1.0,0.5734977078238414
218667,1294687,1.0,0.6353514657045067
218668,1294688,1.0,0.7886253215335727
218670,1294690,1.0,0.778015973205657
218672,1294695,1.0,0.742595859395439
218673,1294696,1.0,0.5691961551723221
218675,1294698,1.0,0.7636917842901096
218677,1294702,1.0,0.6501808658532569
218679,1294705,1.0,0.7858172555199165
218681,1294707,1.0,0.5086562743138645
218689,1294719,1.0,0.830667454485616
218698,1294735,1.0,0.6120115983524
218701,1294744,1.0,0.658698336530587
218706,1294754,1.0,0.5164429277716333
218709,1294760,1.0,0.6231038752467497
218718,1294775,1.0,0.639649624033553
218719,1294776,1.0,0.8400834960716147
218730,1294790,1.0,0.6246420703915292
218733,1294796,1.0,0.7161565325062067
218739,1294804,1.0,0.5386339067559293
218753,1294823,1.0,0.6352723166895624
218754,1294824,1.0,0.6801761066043451
218757,1294827,1.0,0.67246629784334
218765,1294837,1.0,0.5321009255245791
218771,1294844,1.0,0.6638677644366444
218775,1294851,1.0,0.825550470449043
218776,1294852,1.0,0.6447370430064504
218778,1294857,1.0,0.5133789802645349
218779,1294858,1.0,0.6753922829503936
218782,1294861,1.0,0.7168890565537109
218786,1294866,1.0,0.7017457118575074
218789,1294869,1.0,0.7004502473776676
218799,1294879,1.0,0.5805506365666245
218801,1294881,1.0,0.7206030482741601
218802,1294882,1.0,0.7048728242862335
218804,1294885,1.0,0.5925984586459591
218806,1294888,1.0,0.5890359862048322
218807,1294890,1.0,0.5142392038181209
218808,1294892,1.0,0.5074883221213922
218809,1294894,1.0,0.6500956107132887
218810,1294895,1.0,0.7147654492154581
218811,1294896,1.0,0.6757162068084237
218819,1294913,1.0,0.7741407045257545
218837,1294939,1.0,0.7958942113975597
218840,1294943,1.0,0.502243766762167
218846,1294952,1.0,0.5253274925663532
218854,1294967,1.0,0.7730171038217438
218855,1294968,1.0,0.8313161495894854
218857,1294971,1.0,0.8406943415645409
218864,1294979,1.0,0.6385865526727893
218867,1294982,1.0,0.6930684270821473
218868,1294983,1.0,0.6098118763924446
218873,1294989,1.0,0.6519780710571276
218875,1294991,1.0,0.7228931774296833
218877,1294994,1.0,0.7004991968702348
218883,1295000,1.0,0.658123063116664
218884,1295001,1.0,0.6763639128101478
218887,1295005,1.0,0.7162791865762296
218888,1295007,1.0,0.6130395980497916
218891,1295011,1.0,0.500028852842763
218892,1295012,1.0,0.8435547870714644
218896,1295017,1.0,0.5891548928823513
218903,1295025,1.0,0.5754300670533545
218904,1295027,1.0,0.6434973084971682
218908,1295032,1.0,0.7659485843309882
218912,1295037,1.0,0.7645746089208308
218914,1295040,1.0,0.7953522015495573
218916,1295044,1.0,0.7355292151326044
218920,1295048,1.0,0.7899776994432812
218924,1295054,1.0,0.7420728693323083
218926,1295056,1.0,0.5107504491031275
218934,1295065,1.0,0.5730268864201564
218939,1295070,1.0,0.6583619104355253
218941,1295073,1.0,0.7454782745769976
218945,1295079,1.0,0.5388639565347337
218948,1295083,1.0,0.5711777617513896
218957,1295093,1.0,0.6995908832128312
218959,1295096,1.0,0.662180145619821
218974,1295118,1.0,0.7192452326305542
218975,1295119,1.0,0.7185537213199262
218978,1295123,1.0,0.8593574636028644
218981,1295126,1.0,0.7414977971419056
218982,1295127,1.0,0.7478273955336943
218987,1295133,1.0,0.7079299469058131
218990,1295137,1.0,0.5107504491031275
218992,1295139,1.0,0.7438364437995263
218994,1295141,1.0,0.7879791311594557
218997,1295144,1.0,0.7537691734779386
218998,1295145,1.0,0.5671713655883116
219010,1295160,1.0,0.6549874195262658
219012,1295162,1.0,0.7714812412713808
219015,1295166,1.0,0.5264469594434752
219017,1295168,1.0,0.842015983855956
219018,1295169,1.0,0.7125167167109633
219021,1295172,1.0,0.5254939898871381
219024,1295176,1.0,0.601095515602246
219027,1295179,1.0,0.6545341538869405
219028,1295180,1.0,0.7555377446345993
219029,1295181,1.0,0.8033745177806844
219032,1295185,1.0,0.8131699702019851
219033,1295186,1.0,0.6342483790910397
219037,1295192,1.0,0.5644878805738393
219039,1295194,1.0,0.8543545314629122
219043,1295198,1.0,0.7953714218462559
219049,1295205,1.0,0.5245697042658057
219050,1295206,1.0,0.7742311893495167
219059,1295217,1.0,0.8545841474880493
219066,1295225,1.0,0.7174648720643713
219072,1295235,1.0,0.7975897114628878
219074,1295238,1.0,0.7554844760903698
219092,1295264,1.0,0.6752577847436645
219096,1295269,1.0,0.5674280513579191
219099,1295275,1.0,0.8117178522141502
219102,1295279,1.0,0.6602143404771331
219103,1295280,1.0,0.8483568337310546
219108,1295288,1.0,0.5254939898871381
219112,1295294,1.0,0.6485144446549251
219124,1295308,1.0,0.709245541592951
219134,1295319,1.0,0.7553359077427909
219156,1295348,1.0,0.5969646713894992
219157,1295349,1.0,0.5208550047166783
219160,1295352,1.0,0.7520221640131329
219161,1295353,1.0,0.7817948513607101
219175,1295368,1.0,0.5226083884441304
219179,1295372,1.0,0.8114407653789639
219182,1295376,1.0,0.771087310132565
219186,1295381,1.0,0.8085888089601952
219200,1295400,1.0,0.6019295802898711
219202,1295402,1.0,0.5229661710862543
219206,1295406,1.0,0.6650690508301909
219213,1295415,1.0,0.5003264069417866
219218,1295421,1.0,0.6793318948130425
219222,1295425,1.0,0.8114407653789639
219226,1295429,1.0,0.7982186181693683
219228,1295431,1.0,0.5468759252753401
219229,1295433,1.0,0.7751608514277363
219232,1295437,1.0,0.7599901747546796
219234,1295440,1.0,0.5438647032662657
219244,1295454,1.0,0.6527329124813077
219246,1295457,1.0,0.7530120701305442
219247,1295458,1.0,0.662180145619821
219248,1295460,1.0,0.7407178177586788
219249,1295461,1.0,0.7743459697846076
219254,1295468,1.0,0.5911326852874028
219269,1295506,1.0,0.6517792266557156
219273,1295514,1.0,0.6559037769389437
219290,1295537,1.0,0.5582926830083833
219291,1295538,1.0,0.6162884457724368
219303,1295558,1.0,0.6262123287892561
219305,1295561,1.0,0.6009177223678649
219310,1295569,1.0,0.7657968152498144
219314,1295574,1.0,0.5774616227065429
219317,1295578,1.0,0.5319390134615593
219322,1295588,1.0,0.6502188992965349
219326,1295594,1.0,0.6009176260324979
219330,1295598,1.0,0.6302684764791138
219333,1295603,1.0,0.6357712077585282
219336,1295607,1.0,0.6029291454312047
219347,1295620,1.0,0.5502364996884941
219353,1295628,1.0,0.5881194620938647
219376,1295654,1.0,0.5650871359254093
219378,1295658,1.0,0.6130395980497916
219379,1295660,1.0,0.5671713655883116
219380,1295662,1.0,0.7835190649213658
219384,1295668,1.0,0.732118058418766
219385,1295669,1.0,0.5963898794452394
219388,1295674,1.0,0.6193314845199417
219394,1295681,1.0,0.7658224641132166
219414,1295717,1.0,0.7628121864803441
219416,1295722,1.0,0.5578384510699659
219419,1295729,1.0,0.671597234088722
219433,1295751,1.0,0.7685686032543005
219456,1295808,1.0,0.508163598108415
219458,1295814,1.0,0.8734677221391646
219471,1295837,1.0,0.644996556968068
219474,1295840,1.0,0.5971702383235047
219487,1295862,1.0,0.7707471922938606
219497,1295877,1.0,0.6624897848908545
219537,1295945,1.0,0.5075298780309452
219562,1295982,1.0,0.7642731051029726
219573,1295994,1.0,0.56930094140682
219575,1295999,1.0,0.6215763322811939
219576,1296000,1.0,0.7746127027750076
219586,1296014,1.0,0.7148887365063733
219588,1296016,1.0,0.6982439584369631
219593,1296023,1.0,0.652558202778456
219599,1296031,1.0,0.6793517134722742
219604,1296036,1.0,0.7066420519664568
219624,1296060,1.0,0.5002245214564447
219633,1296071,1.0,0.648279252855885
219640,1296079,1.0,0.854953732933884
219642,1296082,1.0,0.7702852529048161
219644,1296084,1.0,0.8434774596227913
219646,1296087,1.0,0.5010121539389815
219648,1296090,1.0,0.6246420703915292
219651,1296093,1.0,0.6121954701134441
219658,1296103,1.0,0.6265230335342276
219659,1296105,1.0,0.5717250943701445
219661,1296108,1.0,0.7539050580175061
219665,1296112,1.0,0.7343588511661624
219666,1296113,1.0,0.6933279956004521
219667,1296114,1.0,0.7066661134553562
219670,1296117,1.0,0.5520045055346803
219673,1296121,1.0,0.5373855235161087
219695,1296150,1.0,0.7875237802222108
219699,1296155,1.0,0.714064988516527
219700,1296156,1.0,0.5129998082165179
219719,1296179,1.0,0.728791314881334
219722,1296182,1.0,0.6626299527775152
219727,1296193,1.0,0.7350681854026822
219732,1296200,1.0,0.7070015863171871
219733,1296201,1.0,0.6049659211153937
219758,1296234,1.0,0.7256169409755366
219763,1296240,1.0,0.5570364677180027
219765,1296242,1.0,0.7605078508441554
219766,1296243,1.0,0.6447370430064504
219770,1296249,1.0,0.650542447474665
219771,1296250,1.0,0.7075852346541781
219777,1296257,1.0,0.7081932676358056
219781,1296262,1.0,0.7730587075871107
219789,1296273,1.0,0.666944692734989
219801,1296289,1.0,0.5956300290903243
219815,1296323,1.0,0.662151316591447
219816,1296324,1.0,0.7411286632433781
219835,1296351,1.0,0.6976373586299357
219837,1296354,1.0,0.7559566409296203
219844,1296366,1.0,0.6821659822780761
219845,1296367,1.0,0.5363256238436486
219850,1296374,1.0,0.7561642936842999
219852,1296376,1.0,0.7403656470745946
219856,1296382,1.0,0.8246734948547247
219866,1296398,1.0,0.5889091382062375
219868,1296401,1.0,0.6771740897429156
219898,1296445,1.0,0.6971615644869396
219911,1296466,1.0,0.6139818114257857
219916,1296474,1.0,0.608556844832643
219917,1296475,1.0,0.6624875764562755
219920,1296479,1.0,0.5746466635016615
219927,1296492,1.0,0.6611717628811569
219939,1296512,1.0,0.7771105145695679
219947,1296528,1.0,0.7693226831208867
219952,1296534,1.0,0.5637311241953118
219968,1296554,1.0,0.5413269800681508
219979,1296575,1.0,0.5004418696111527
220000,1296607,1.0,0.6458041075133919
220012,1296624,1.0,0.6661027723501771
220014,1296626,1.0,0.6609648015972256
220017,1296629,1.0,0.5096692055006584
220021,1296633,1.0,0.6564064929290186
220037,1296652,1.0,0.5967972291691134
220052,1296668,1.0,0.5325014295282214
220102,1296764,1.0,0.727815950559065
220112,1296780,1.0,0.6614032719135782
220130,1296799,1.0,0.5684090451011115
220163,1296847,1.0,0.6261991371921605
220185,1296876,1.0,0.6789898394093481
220195,1296891,1.0,0.5006841840866102
220216,1296928,1.0,0.7810755715680663
220234,1296985,1.0,0.752531812419153
220245,1297001,1.0,0.6686014837997153
220248,1297007,1.0,0.7880117578833262
220256,1297018,1.0,0.6010199753245714
220298,1297080,1.0,0.5164960202346768
220300,1297082,1.0,0.7285908277898504
220315,1297106,1.0,0.5289381848156074
220324,1297130,1.0,0.5660724204789387
220326,1297132,1.0,0.5633895087346831
220349,1297178,1.0,0.6268458261758982
220352,1297181,1.0,0.6544356078316315
220389,1297245,1.0,0.6481256251139278
220404,1297268,1.0,0.5414190818553847
220410,1297277,1.0,0.6799085422407906
220420,1297296,1.0,0.7152225097103035
220422,1297299,1.0,0.764832348339416
220437,1297332,1.0,0.6236179113036164
220452,1297357,1.0,0.7231285847773243
220482,1297400,1.0,0.6905641573641598
220509,1297446,1.0,0.8509429065245293
220519,1297473,1.0,0.7367453884325293
220520,1297474,1.0,0.6058552741929597
220525,1297487,1.0,0.5194359512981769
220535,1297511,1.0,0.6256495942319632
220562,1297557,1.0,0.540327761219242
220579,1297583,1.0,0.743201336399874
220582,1297586,1.0,0.6793356030752563
220588,1297595,1.0,0.7436964417679576
220591,1297598,1.0,0.7494567861661119
220606,1297618,1.0,0.5215166921839371
220612,1297625,1.0,0.6592094443243154
220637,1297656,1.0,0.6507234426208354
220707,1297753,1.0,0.6664393026877087
220709,1297757,1.0,0.740063567129665
220726,1297778,1.0,0.7883704994536315
220729,1297783,1.0,0.5359911227917026
220734,1297793,1.0,0.8166613353999224
220738,1297799,1.0,0.7176821599448665
220743,1297806,1.0,0.6328083181982964
220744,1297807,1.0,0.7966325813012779
220750,1297816,1.0,0.7242273422215482
220761,1297841,1.0,0.8521019815529078
220796,1297892,1.0,0.6739122706750118
220863,1297989,1.0,0.5103128894777469
220912,1298068,1.0,0.7538436155325855
220924,1298095,1.0,0.7526219184362014
220963,1298163,1.0,0.7488609571988405
221007,1298234,1.0,0.6654341069995295
221123,1298424,1.0,0.7627547717416071
221140,1298452,1.0,0.5783002430366075
221145,1298464,1.0,0.6434321799333903
221209,1298579,1.0,0.7071180875818369
221219,1298595,1.0,0.7748549017304637
221274,1298669,1.0,0.7852266005949877
221329,1298745,1.0,0.6930760471398317
221338,1298766,1.0,0.7539706112971218
221342,1298771,1.0,0.8417997440364835
221364,1298808,1.0,0.7543173410002046
221389,1298847,1.0,0.5444050342191467
221413,1298896,1.0,0.7301925202059338
221421,1298911,1.0,0.516276413089048
221426,1298917,1.0,0.7543656146722688
221479,1298994,1.0,0.5628125009308755
221568,1299105,1.0,0.600098298053106
221570,1299114,1.0,0.5825749385389581
221577,1299136,1.0,0.5086024837439365
221579,1299145,1.0,0.7805200085429465
221580,1299147,1.0,0.7137168468309598
221583,1299152,1.0,0.6981869798519865
221588,1299160,1.0,0.5560679765944482
221594,1299168,1.0,0.7337665490018007
221750,1299395,1.0,0.6848013336342794
221767,1299419,1.0,0.6057792313713345
221801,1299492,1.0,0.5011766615211476
221810,1299504,1.0,0.657466617194623
221815,1299513,1.0,0.6809887482309163
221832,1299537,1.0,0.7685075136780565
221913,1299651,1.0,0.7836903442165443
221923,1299664,1.0,0.7054168130928014
221943,1299698,1.0,0.5541436276531377
221961,1299727,1.0,0.624764451824167
221988,1299774,1.0,0.7202985004262277
221998,1299787,1.0,0.7567314165206573
222062,1299877,1.0,0.6336411462498559
222068,1299884,1.0,0.7503001723147562
222070,1299890,1.0,0.6743736186100787
222071,1299892,1.0,0.7907510279107165
222076,1299901,1.0,0.5505344423807949
222095,1299926,1.0,0.6489715186220909
222216,1300117,1.0,0.5791078608555628
222246,1300169,1.0,0.7226791300783273
222256,1300198,1.0,0.7117181013502432
222258,1300200,1.0,0.6195702833597931
222281,1300237,1.0,0.7519812357658991
222282,1300239,1.0,0.8296368669445561
222300,1300268,1.0,0.7609276978723165
222428,1300419,1.0,0.5593748452835393
222538,1300555,1.0,0.656317849438775
222729,1300779,1.0,0.8457167220813013
222808,1300868,1.0,0.6329583790599532
222836,1300919,1.0,0.7205196265664351
222926,1301027,1.0,0.6799529943736897
222952,1301062,1.0,0.7432177976331691
222953,1301063,1.0,0.7145566554399363
223197,1301385,1.0,0.5962037683463733
223291,1301508,1.0,0.6713483430313023
223310,1301544,1.0,0.8237418304908954
223324,1301563,1.0,0.7005681064301934
223337,1301580,1.0,0.5124016807520301
223346,1301594,1.0,0.7182769478295786
223361,1301614,1.0,0.5131485159993067
223366,1301620,1.0,0.5748231197553885
223369,1301625,1.0,0.6526183405132334
223480,1301779,1.0,0.6141209075563997
223497,1301803,1.0,0.524435708167644
223503,1301814,1.0,0.7001780668870962
223565,1301896,1.0,0.5703041330857794
223696,1302073,1.0,0.5196722113392677
223700,1302079,1.0,0.6317295323380082
223732,1302128,1.0,0.7141603510008979
223733,1302129,1.0,0.6135973856776483
223753,1302156,1.0,0.5916270768232178
223764,1302171,1.0,0.8367380783046598
223777,1302189,1.0,0.7360856787871516
223790,1302209,1.0,0.745184782954315
223881,1302322,1.0,0.5422017356851576
223892,1302360,1.0,0.7100501904690156
224050,1302557,1.0,0.5244303674033032
224081,1302603,1.0,0.6744701862334368
224084,1302609,1.0,0.7729629328881519
224085,1302610,1.0,0.7310990009387497
224099,1302632,1.0,0.5099842271905429
224139,1302689,1.0,0.7159823715938226
224162,1302720,1.0,0.583553985200292
224176,1302739,1.0,0.8400180823664893
224181,1302744,1.0,0.6858973513945007
224249,1302832,1.0,0.7913935451449514
224303,1302894,1.0,0.509782333351304
224505,1303150,1.0,0.7232221072036149
224527,1303184,1.0,0.6539622310053774
224529,1303187,1.0,0.6794258022727296
224552,1303219,1.0,0.584274473540424
224580,1303263,1.0,0.6843649017814436
224594,1303282,1.0,0.7086841007532773
224608,1303310,1.0,0.5469461135361253
224659,1303383,1.0,0.6529774814007812
224694,1303421,1.0,0.7341275308073848
224783,1303525,1.0,0.7971930458667704
224832,1303580,1.0,0.8283918798158735
224853,1303603,1.0,0.5742062225057079
224865,1303616,1.0,0.5587352674019018
224920,1303685,1.0,0.8390329475712655
224924,1303690,1.0,0.5906697756268459
224938,1303708,1.0,0.6092792621397205
224958,1303733,1.0,0.5197843653150884
224983,1303773,1.0,0.56513226798151
224984,1303776,1.0,0.5521797589657778
225014,1303833,1.0,0.5843234874249726
225038,1303891,1.0,0.8911697850451953
225053,1303928,1.0,0.7634559673074409
225058,1303938,1.0,0.768284943958493
225078,1303976,1.0,0.6416039882340235
225149,1304065,1.0,0.5195990042043942
225152,1304069,1.0,0.5571890556565386
225201,1304124,1.0,0.6961280760039404
225268,1304211,1.0,0.5991367944304264
225290,1304238,1.0,0.6834627625841015
225327,1304281,1.0,0.6951359880101765
225381,1304339,1.0,0.7745467168581204
225584,1304586,1.0,0.6163399271225127
225594,1304597,1.0,0.5208752897125811
225602,1304610,1.0,0.7111201157908102
225604,1304614,1.0,0.505651529549725
225610,1304622,1.0,0.7592329188713671
225639,1304666,1.0,0.5398113217229253
225644,1304676,1.0,0.7453522169422373
225649,1304682,1.0,0.5041729733605241
225650,1304685,1.0,0.7515953505801388
225674,1304712,1.0,0.7467373952584304
225725,1304773,1.0,0.7521723390627856
225737,1304790,1.0,0.5146763810442466
225746,1304802,1.0,0.7688828757531463
225890,1304987,1.0,0.7859741780216298
225964,1305074,1.0,0.6139624647222431
225975,1305085,1.0,0.5636068708170002
225999,1305117,1.0,0.5774723130950327
226001,1305121,1.0,0.6763496193009824
226002,1305122,1.0,0.6936625776853294
226071,1305308,1.0,0.7698448963105522
226075,1305312,1.0,0.7701066757626703
226114,1305358,1.0,0.7482360279833509
226175,1305422,1.0,0.6219874385925694
226197,1305449,1.0,0.5274010816580017
226202,1305454,1.0,0.5707873265642585
226233,1305493,1.0,0.6008275260015022
226260,1305532,1.0,0.5587839767497004
226261,1305533,1.0,0.7372330260226482
226274,1305554,1.0,0.7856031779392684
226442,1305756,1.0,0.6891599021836913
226447,1305761,1.0,0.798860548525452
226492,1305817,1.0,0.5098316300693848
226589,1305925,1.0,0.5595784969784333
226638,1306010,1.0,0.7510431030642112
226672,1306062,1.0,0.7185665136063745
226680,1306078,1.0,0.7373865629830821
226695,1306102,1.0,0.7057771946066004
226821,1306241,1.0,0.6587876932360974
226836,1306259,1.0,0.7921851163490891
226943,1306380,1.0,0.7375381375387231
226957,1306395,1.0,0.7426730773363489
226986,1306433,1.0,0.8047477029870251
227014,1306462,1.0,0.7250425074411475
227187,1306659,1.0,0.5887948550370042
227196,1306670,1.0,0.7649486675003528
227285,1306767,1.0,0.5402556518301725
227337,1306832,1.0,0.5535672213265417
227354,1306863,1.0,0.7161514488806788
227359,1306872,1.0,0.8651943772307477
227371,1306888,1.0,0.7026937115251403
227400,1306932,1.0,0.7461981591635054
227426,1306976,1.0,0.5458050408338101
227459,1307026,1.0,0.549488737556793
227472,1307046,1.0,0.738753022673696
227483,1307067,1.0,0.5128489612716103
227737,1307363,1.0,0.7524693053331775
227769,1307397,1.0,0.6926289228466725
227821,1307462,1.0,0.6622304720556403
227877,1307526,1.0,0.8020965916657209
227902,1307557,1.0,0.5140650128405599
227973,1307642,1.0,0.5570943004858875
228121,1307815,1.0,0.844972709148064
228149,1307929,1.0,0.6358715938624312
228179,1307977,1.0,0.6640352117135181
228224,1308029,1.0,0.7312154660565895
228276,1308097,1.0,0.5559798630502436
228284,1308106,1.0,0.7961564031878171
228346,1308188,1.0,0.8584779702045148
228445,1308311,1.0,0.5491225968192892
228611,1308498,1.0,0.7313532633213651
228627,1308516,1.0,0.6598071007108501
228630,1308519,1.0,0.6874900459092846
228686,1308585,1.0,0.5522540270866596
228701,1308603,1.0,0.5213334367953368
228802,1308710,1.0,0.8043303228108818
228885,1308795,1.0,0.6791429267761792
228996,1308921,1.0,0.9127598957348625
229194,1309162,1.0,0.6092369457193856
229196,1309165,1.0,0.7702515304878302
229280,1309256,1.0,0.8897983326718215
229392,1309386,1.0,0.6661929252389251
229488,1309507,1.0,0.7805756326162554
229535,1309559,1.0,0.8385105565303645
229571,1309598,1.0,0.7558432046238919
229629,1309665,1.0,0.8684087644425857
229680,1309722,1.0,0.8303991146425297
229735,1309779,1.0,0.7866928847582151
229840,1309901,1.0,0.6463971370263993
230090,1310182,1.0,0.634887429436058
230115,1310209,1.0,0.5127212001392407
230209,1310312,1.0,0.662216947616248
230478,1310608,1.0,0.7077309066520197
230541,1310686,1.0,0.66848086191802
230611,1310787,1.0,0.5459061172361522
230690,1310877,1.0,0.5084776681462142
230700,1310892,1.0,0.5413641853201434
230704,1310899,1.0,0.7428032082170543
230718,1310918,1.0,0.7993467408204781
230749,1310960,1.0,0.7346422047167934
230811,1311028,1.0,0.6515397775765407
230901,1311129,1.0,0.789465011546941
230951,1311187,1.0,0.603991416302361
231078,1311332,1.0,0.7039081041095581
231136,1311395,1.0,0.7209925936288784
231176,1311442,1.0,0.7440696858145636
231180,1311450,1.0,0.6599773609430093
231192,1311472,1.0,0.6659673824246862
231194,1311478,1.0,0.5323259453109931
231213,1311507,1.0,0.7155727218718165
231215,1311509,1.0,0.6170064764311163
231222,1311523,1.0,0.5018269483523071
231231,1311538,1.0,0.5674211557170263
231232,1311539,1.0,0.8717210082416162
231242,1311556,1.0,0.6232842424500662
